,Date,Price
304,2024-08-17 18:20:44.359,59460.11857230874
305,2024-08-17 19:00:43.732,59428.52852368441
306,2024-08-17 20:20:49.433,59484.96679706533
307,2024-08-17 21:05:19.351,59406.83982049235
308,2024-08-17 22:06:58.490,59288.15508034803
309,2024-08-17 23:13:32.856,59408.23428651597
310,2024-08-18 00:25:44.628,59499.06901060443
311,2024-08-18 01:02:49.230,59693.856122052326
312,2024-08-18 02:09:29.842,59435.352600897284
313,2024-08-18 03:04:27.853,60333.65883815674
314,2024-08-18 04:09:55.768,59356.667849748796
315,2024-08-18 05:08:29.128,59549.894810626094
316,2024-08-18 06:12:39.637,59538.08213279161
317,2024-08-18 07:10:36.309,59592.91192725329
318,2024-08-18 08:04:37.568,59559.95299911433
319,2024-08-18 09:01:23.900,59703.579142448965
320,2024-08-18 10:05:31.297,59888.7321355397
321,2024-08-18 11:11:49.711,59934.94179051665
322,2024-08-18 12:06:54.036,60041.75801972986
323,2024-08-18 13:05:42.843,59994.44518304509
324,2024-08-18 14:14:22.242,59872.80523097825
325,2024-08-18 15:01:01.960,59840.04781384492
326,2024-08-18 16:06:35.505,59930.31521256509
327,2024-08-18 17:12:38.684,59765.49623994477
328,2024-08-18 18:09:22.746,59510.6150044139
329,2024-08-18 19:14:11.406,59563.36406864585
330,2024-08-18 20:16:45.263,59733.69239760352
331,2024-08-18 21:10:01.142,59801.102978831506
332,2024-08-18 22:05:34.130,59456.77239730346
333,2024-08-18 23:05:31.960,59353.266148667375
334,2024-08-19 00:00:59.074,58432.42381182296
335,2024-08-19 01:12:27.795,58409.43220948516
336,2024-08-19 02:10:59.515,58556.84615225964
337,2024-08-19 03:13:46.870,58705.41559394807
338,2024-08-19 04:18:50.176,58665.163561322144
339,2024-08-19 05:01:38.602,58587.23043883205
340,2024-08-19 06:02:04.057,58504.10094412565
341,2024-08-19 07:01:36.272,58566.24897215608
342,2024-08-19 08:03:35.895,58519.30764362262
343,2024-08-19 09:12:01.234,58676.21589770095
344,2024-08-19 10:10:28.786,57918.457121253865
345,2024-08-19 11:10:41.584,58122.98100656521
346,2024-08-19 12:21:29.917,58402.72409757605
347,2024-08-19 13:21:09.419,58802.09522936941
348,2024-08-19 14:16:15.079,58328.473741300935
349,2024-08-19 15:16:24.719,58614.26244380955
350,2024-08-19 16:04:19.310,58513.14185993819
351,2024-08-19 17:13:01.102,58716.298209367014
352,2024-08-19 18:19:38.183,58774.585780204005
353,2024-08-19 19:17:24.350,59033.05413379757
354,2024-08-19 20:00:47.796,59002.276809341456
355,2024-08-19 21:06:53.368,59116.88759892861
356,2024-08-19 22:14:30.845,59088.38383591217
357,2024-08-19 23:16:38.201,59150.58385642979
358,2024-08-20 00:18:02.450,59433.2002548913
359,2024-08-20 01:10:16.049,60957.204181296795
360,2024-08-20 02:05:33.120,60486.4734122355
361,2024-08-20 03:18:48.730,60570.145051408974
362,2024-08-20 04:00:18.158,60613.0179743415
363,2024-08-20 05:03:38.756,60934.2611610823
364,2024-08-20 06:06:56.900,61005.78733421509
365,2024-08-20 07:08:32.342,60948.17691922144
366,2024-08-20 08:21:09.061,60810.769041548345
367,2024-08-20 09:13:41.623,60913.545793254416
368,2024-08-20 10:26:37.221,60757.57796842585
369,2024-08-20 11:21:33.551,60604.46221206046
370,2024-08-20 12:04:59.815,60542.53727609908
371,2024-08-20 13:16:41.810,60513.22423696902
372,2024-08-20 14:02:24.701,60903.501101464666
373,2024-08-20 15:23:14.420,59169.10290355411
374,2024-08-20 16:19:28.133,58999.583067501706
375,2024-08-20 17:11:48.046,58868.05861956446
376,2024-08-20 18:09:27.122,59227.33377346871
377,2024-08-20 19:23:37.140,59292.82539415719
378,2024-08-20 20:24:16.835,59561.42502840903
379,2024-08-20 21:16:01.625,59060.772363156204
380,2024-08-20 22:11:42.113,59477.46876924232
381,2024-08-20 23:15:57.806,59287.74283482554
382,2024-08-21 00:00:44.618,59060.12610074137
383,2024-08-21 01:09:23.270,59009.13331494045
384,2024-08-21 02:05:24.148,59295.06644147175
385,2024-08-21 03:20:27.639,59410.03562420505
386,2024-08-21 04:12:42.881,59242.4062301116
387,2024-08-21 05:00:59.895,59370.33738264078
388,2024-08-21 06:22:51.714,59610.019205226825
389,2024-08-21 07:09:35.187,59688.748544613954
390,2024-08-21 08:12:32.333,59505.209064536895
391,2024-08-21 09:20:38.650,59341.323684985815
392,2024-08-21 10:00:26.320,59272.94103896139
393,2024-08-21 11:15:29.362,59433.15898376004
394,2024-08-21 12:10:30.849,59398.14200516048
395,2024-08-21 13:18:02.896,59517.04183871499
396,2024-08-21 14:09:59.324,59931.75994130691
397,2024-08-21 15:06:28.285,59518.13288406425
398,2024-08-21 16:15:39.721,59500.585638116
399,2024-08-21 17:02:20.568,59834.744187742945
400,2024-08-21 18:04:24.131,59944.1339303113
401,2024-08-21 19:10:58.930,60792.81990824211
402,2024-08-21 20:18:54.240,61524.47420600682
403,2024-08-21 21:15:34.181,61014.719001986436
404,2024-08-21 22:10:27.580,61350.064462403796
405,2024-08-21 23:06:26.484,61196.416673763524
406,2024-08-22 00:20:55.587,61108.930323290086
407,2024-08-22 01:14:45.792,60975.49873085402
408,2024-08-22 02:20:28.213,60889.695556727274
409,2024-08-22 03:21:44.602,60320.460014699886
410,2024-08-22 04:24:23.120,60615.25775495694
411,2024-08-22 05:24:04.799,60795.28443057881
412,2024-08-22 06:15:38.558,60935.99484313054
413,2024-08-22 07:07:33.797,60842.721465040064
414,2024-08-22 08:18:27.083,60894.232083015864
415,2024-08-22 09:03:59.026,60958.824053964636
416,2024-08-22 10:17:03.984,60932.02359297336
417,2024-08-22 11:06:43.000,61211.045261694686
418,2024-08-22 12:00:32.421,61376.73740019104
419,2024-08-22 13:08:03.766,60862.17994470777
420,2024-08-22 14:01:02.209,60901.35189172805
421,2024-08-22 15:11:30.180,60755.24024762029
422,2024-08-22 16:00:28.549,60289.44581145123
423,2024-08-22 17:03:17.793,60318.613294064446
424,2024-08-22 18:15:24.800,60300.558880810284
425,2024-08-22 19:04:50.988,60394.12509145167
426,2024-08-22 20:03:08.674,60308.28537322583
427,2024-08-22 21:19:20.653,60517.9067058922
428,2024-08-22 22:16:14.661,60532.15699045179
429,2024-08-22 23:19:56.760,60383.66005871233
430,2024-08-23 00:19:08.459,60519.48661932766
431,2024-08-23 01:11:30.918,60827.69960219288
432,2024-08-23 02:14:22.812,60818.06398338679
433,2024-08-23 03:09:00.211,60660.07504007888
434,2024-08-23 04:00:15.316,60614.946036560636
435,2024-08-23 05:12:32.552,60862.643450316245
436,2024-08-23 06:18:39.047,60946.07087640283
437,2024-08-23 07:26:56.769,61072.64188640716
438,2024-08-23 08:15:33.003,61116.742598936595
439,2024-08-23 09:20:29.579,61259.24572953686
440,2024-08-23 10:01:47.859,61041.90203746067
441,2024-08-23 11:04:50.891,61045.00293514066
442,2024-08-23 12:15:55.127,60816.78517998003
443,2024-08-23 13:06:25.728,61100.04239140031
444,2024-08-23 14:02:21.263,61119.04206361144
445,2024-08-23 15:14:24.898,61266.49135181372
446,2024-08-23 16:17:04.975,61566.22627047148
447,2024-08-23 17:22:20.181,61883.72524061102
448,2024-08-23 18:02:21.975,63034.25197975495
449,2024-08-23 19:13:09.679,63306.926239253815
450,2024-08-23 20:17:40.114,63771.186594942046
451,2024-08-23 21:06:14.130,63673.43203996905
452,2024-08-23 22:22:48.020,64367.731453455875
453,2024-08-23 23:16:03.194,64183.40662601132
454,2024-08-24 00:10:25.579,64162.36575527889
